story	cell	owner	slot	tag	role	inScan	nativeInteractive	visualW	visualH	hitW	hitH	square24	clipAncestor	clipRoom	after	note	chain
calendar	selection:range	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:range	calendar	calendar-day	button	-	true	true	36	36	36	36	true	-	-	-	-	calendar-cell,calendar-grid,calendar
calendar	selection:range	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:range	calendar	calendar-day	button	-	true	true	36	36	36	36	true	-	-	-	-	calendar-cell,calendar-grid,calendar
calendar	selection:range	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:range	calendar	calendar-day	button	-	true	true	36	36	36	36	true	-	-	-	-	calendar-cell,calendar-grid,calendar
calendar	selection:range	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:range	calendar	calendar-day	button	-	true	true	36	36	36	36	true	-	-	-	-	calendar-cell,calendar-grid,calendar
calendar	selection:range	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:range	calendar	calendar-day	button	-	true	true	36	36	36	36	true	-	-	-	-	calendar-cell,calendar-grid,calendar
calendar	selection:range	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:range	calendar	calendar-day	button	-	true	true	36	36	36	36	true	-	-	-	-	calendar-cell,calendar-grid,calendar
calendar	selection:range	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:range	calendar	calendar-day	button	-	true	true	36	36	36	36	true	-	-	-	-	calendar-cell,calendar-grid,calendar
calendar	selection:range	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:range	calendar	calendar-day	button	-	true	true	36	36	36	36	true	-	-	-	-	calendar-cell,calendar-grid,calendar
calendar	selection:range	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:range	calendar	calendar-day	button	-	true	true	36	36	36	36	true	-	-	-	-	calendar-cell,calendar-grid,calendar
calendar	selection:range	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:range	calendar	calendar-day	button	-	true	true	36	36	36	36	true	-	-	-	-	calendar-cell,calendar-grid,calendar
calendar	selection:range	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:range	calendar	calendar-day	button	-	true	true	36	36	36	36	true	-	-	-	-	calendar-cell,calendar-grid,calendar
calendar	selection:range	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:range	calendar	calendar-day	button	-	true	true	36	36	36	36	true	-	-	-	-	calendar-cell,calendar-grid,calendar
calendar	selection:range	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:range	calendar	calendar-day	button	-	true	true	36	36	36	36	true	-	-	-	-	calendar-cell,calendar-grid,calendar
calendar	selection:range	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:range	calendar	calendar-day	button	-	true	true	36	36	36	36	true	-	-	-	-	calendar-cell,calendar-grid,calendar
calendar	selection:range	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:range	calendar	calendar-day	button	-	true	true	36	36	36	36	true	-	-	-	-	calendar-cell,calendar-grid,calendar
calendar	selection:range	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:range	calendar	calendar-day	button	-	true	true	36	36	36	36	true	-	-	-	-	calendar-cell,calendar-grid,calendar
calendar	selection:range	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:range	calendar	calendar-day	button	-	true	true	36	36	36	36	true	-	-	-	-	calendar-cell,calendar-grid,calendar
calendar	selection:range	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:range	calendar	calendar-day	button	-	true	true	36	36	36	36	true	-	-	-	-	calendar-cell,calendar-grid,calendar
calendar	selection:range	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:range	calendar	calendar-day	button	-	true	true	36	36	36	36	true	-	-	-	-	calendar-cell,calendar-grid,calendar
calendar	selection:range	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:range	calendar	calendar-day	button	-	true	true	36	36	36	36	true	-	-	-	-	calendar-cell,calendar-grid,calendar
calendar	selection:range	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:range	calendar	calendar-day	button	-	true	true	36	36	36	36	true	-	-	-	-	calendar-cell,calendar-grid,calendar
calendar	selection:range	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:range	calendar	calendar-day	button	-	true	true	36	36	36	36	true	-	-	-	-	calendar-cell,calendar-grid,calendar
calendar	selection:range	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:range	calendar	calendar-day	button	-	true	true	36	36	36	36	true	-	-	-	-	calendar-cell,calendar-grid,calendar
calendar	selection:range	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:range	calendar	calendar-day	button	-	true	true	36	36	0	0	false	-	-	-	pointer-events:none,no-hit-point	calendar-cell,calendar-grid,calendar
calendar	selection:range	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:range	calendar	calendar-day	button	-	true	true	36	36	0	0	false	-	-	-	pointer-events:none,no-hit-point	calendar-cell,calendar-grid,calendar
calendar	selection:range	calendar	calendar-cell	td	gridcell	true	false	36	36	36	36	true	-	-	-	-	calendar-grid,calendar
calendar	selection:range	calendar	calendar-day	button	-	true	true	36	36	0	0	false	-	-	-	pointer-events:none,no-hit-point	calendar-cell,calendar-grid,calendar
calendar	selection:range	calendar	calendar-cell	td	gridcell	true	false	36	36	36	37	true	-	-	-	-	calendar-grid,calendar
calendar	selection:range	calendar	calendar-day	button	-	true	true	36	36	0	0	false	-	-	-	pointer-events:none,no-hit-point	calendar-cell,calendar-grid,calendar
calendar	selection:range	calendar	calendar-cell	td	gridcell	true	false	36	36	36	37	true	-	-	-	-	calendar-grid,calendar
calendar	selection:range	calendar	calendar-day	button	-	true	true	36	36	0	0	false	-	-	-	pointer-events:none,no-hit-point	calendar-cell,calendar-grid,calendar
calendar	selection:range	calendar	calendar-cell	td	gridcell	true	false	36	36	36	37	true	-	-	-	-	calendar-grid,calendar
calendar	selection:range	calendar	calendar-day	button	-	true	true	36	36	0	0	false	-	-	-	pointer-events:none,no-hit-point	calendar-cell,calendar-grid,calendar
calendar	selection:range	calendar	calendar-cell	td	gridcell	true	false	36	36	36	37	true	-	-	-	-	calendar-grid,calendar
calendar	selection:range	calendar	calendar-day	button	-	true	true	36	36	0	0	false	-	-	-	pointer-events:none,no-hit-point	calendar-cell,calendar-grid,calendar
calendar	selection:range	calendar	calendar-cell	td	gridcell	true	false	36	36	36	37	true	-	-	-	-	calendar-grid,calendar
calendar	selection:range	calendar	calendar-day	button	-	true	true	36	36	0	0	false	-	-	-	pointer-events:none,no-hit-point	calendar-cell,calendar-grid,calendar
calendar	selection:range	calendar	calendar-cell	td	gridcell	true	false	36	36	36	37	true	-	-	-	-	calendar-grid,calendar
calendar	selection:range	calendar	calendar-day	button	-	true	true	36	36	0	0	false	-	-	-	pointer-events:none,no-hit-point	calendar-cell,calendar-grid,calendar
calendar	selection:range	calendar	calendar-cell	td	gridcell	true	false	36	36	36	37	true	-	-	-	-	calendar-grid,calendar
calendar	selection:range	calendar	calendar-day	button	-	true	true	36	36	0	0	false	-	-	-	pointer-events:none,no-hit-point	calendar-cell,calendar-grid,calendar
calendar	selection:range	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
calendar	selection:range	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
calendar	selection:range	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
calendar	selection:range	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
calendar	selection:range	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
calendar	selection:range	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
calendar	selection:range	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
card	-	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
card	-	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
card	-	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
card	-	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
card	-	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
card	-	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
card	-	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
carousel	orientation:horizontal;currentSlide:first	carousel	carousel	div	region	true	false	448	96.4	448	98	true	-	-	-	-	-
carousel	orientation:horizontal;currentSlide:first	carousel	carousel-previous	button	-	true	true	32	32	0	0	false	-	-	-	pointer-events:none,no-hit-point	carousel
carousel	orientation:horizontal;currentSlide:first	carousel	carousel-next	button	-	true	true	32	32	32	33	true	-	-	-	square24-off-center	carousel
carousel	orientation:horizontal;currentSlide:first	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
carousel	orientation:horizontal;currentSlide:first	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
carousel	orientation:horizontal;currentSlide:first	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
carousel	orientation:horizontal;currentSlide:first	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
carousel	orientation:horizontal;currentSlide:first	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
carousel	orientation:horizontal;currentSlide:first	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
carousel	orientation:horizontal;currentSlide:first	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
carousel	orientation:horizontal;currentSlide:middle	carousel	carousel	div	region	true	false	448	96.4	448	98	true	-	-	-	-	-
carousel	orientation:horizontal;currentSlide:middle	carousel	carousel-previous	button	-	true	true	32	32	32	33	true	-	-	-	square24-off-center	carousel
carousel	orientation:horizontal;currentSlide:middle	carousel	carousel-next	button	-	true	true	32	32	32	33	true	-	-	-	square24-off-center	carousel
carousel	orientation:horizontal;currentSlide:middle	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
carousel	orientation:horizontal;currentSlide:middle	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
carousel	orientation:horizontal;currentSlide:middle	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
carousel	orientation:horizontal;currentSlide:middle	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
carousel	orientation:horizontal;currentSlide:middle	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
carousel	orientation:horizontal;currentSlide:middle	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
carousel	orientation:horizontal;currentSlide:middle	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
carousel	orientation:horizontal;currentSlide:last	carousel	carousel	div	region	true	false	448	96.4	448	98	true	-	-	-	-	-
carousel	orientation:horizontal;currentSlide:last	carousel	carousel-previous	button	-	true	true	32	32	32	33	true	-	-	-	square24-off-center	carousel
carousel	orientation:horizontal;currentSlide:last	carousel	carousel-next	button	-	true	true	32	32	0	0	false	-	-	-	pointer-events:none,no-hit-point	carousel
carousel	orientation:horizontal;currentSlide:last	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
carousel	orientation:horizontal;currentSlide:last	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
carousel	orientation:horizontal;currentSlide:last	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
carousel	orientation:horizontal;currentSlide:last	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
carousel	orientation:horizontal;currentSlide:last	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
carousel	orientation:horizontal;currentSlide:last	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
carousel	orientation:horizontal;currentSlide:last	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
carousel	orientation:vertical;currentSlide:first	carousel	carousel	div	region	true	false	256	288	256	289	true	-	-	-	-	-
carousel	orientation:vertical;currentSlide:first	carousel	carousel-previous	button	-	true	true	32	32	0	0	false	-	-	-	pointer-events:none,no-hit-point	carousel
carousel	orientation:vertical;currentSlide:first	carousel	carousel-next	button	-	true	true	32	32	0	0	false	-	-	-	pointer-events:none,no-hit-point	carousel
carousel	orientation:vertical;currentSlide:first	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
carousel	orientation:vertical;currentSlide:first	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
carousel	orientation:vertical;currentSlide:first	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
carousel	orientation:vertical;currentSlide:first	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
carousel	orientation:vertical;currentSlide:first	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
carousel	orientation:vertical;currentSlide:first	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
carousel	orientation:vertical;currentSlide:first	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
carousel	orientation:vertical;currentSlide:middle	carousel	carousel	div	region	true	false	256	288	256	289	true	-	-	-	-	-
carousel	orientation:vertical;currentSlide:middle	carousel	carousel-previous	button	-	true	true	32	32	0	0	false	-	-	-	pointer-events:none,no-hit-point	carousel
carousel	orientation:vertical;currentSlide:middle	carousel	carousel-next	button	-	true	true	32	32	0	0	false	-	-	-	pointer-events:none,no-hit-point	carousel
carousel	orientation:vertical;currentSlide:middle	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
carousel	orientation:vertical;currentSlide:middle	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
carousel	orientation:vertical;currentSlide:middle	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
carousel	orientation:vertical;currentSlide:middle	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
carousel	orientation:vertical;currentSlide:middle	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
carousel	orientation:vertical;currentSlide:middle	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
carousel	orientation:vertical;currentSlide:middle	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
carousel	orientation:vertical;currentSlide:last	carousel	carousel	div	region	true	false	256	288	256	289	true	-	-	-	-	-
carousel	orientation:vertical;currentSlide:last	carousel	carousel-previous	button	-	true	true	32	32	0	0	false	-	-	-	pointer-events:none,no-hit-point	carousel
carousel	orientation:vertical;currentSlide:last	carousel	carousel-next	button	-	true	true	32	32	0	0	false	-	-	-	pointer-events:none,no-hit-point	carousel
carousel	orientation:vertical;currentSlide:last	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
carousel	orientation:vertical;currentSlide:last	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
carousel	orientation:vertical;currentSlide:last	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
carousel	orientation:vertical;currentSlide:last	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
carousel	orientation:vertical;currentSlide:last	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
carousel	orientation:vertical;currentSlide:last	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
carousel	orientation:vertical;currentSlide:last	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
chart	indicator:dot	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
chart	indicator:dot	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
chart	indicator:dot	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
chart	indicator:dot	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
chart	indicator:dot	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
chart	indicator:dot	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
chart	indicator:dot	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
chart	indicator:dot	-	-	div	-	false	true	0	0	-	-	-	-	-	-	not-rendered	chart
chart	indicator:dot	-	-	svg	application	false	true	950	224	950	188	true	-	-	-	-	chart
chart	indicator:dot	-	-	g	-	false	true	940	152.8	239	1	false	svg[xy]	5	-	-	chart
chart	indicator:dot	-	-	g	-	false	true	0	0	-	-	-	-	-	-	not-rendered	chart
chart	indicator:dot	-	-	g	-	false	true	0	0	-	-	-	-	-	-	not-rendered	chart
chart	indicator:dot	-	-	g	-	false	true	0	0	-	-	-	-	-	-	not-rendered	chart
chart	indicator:dot	-	-	g	-	false	true	893	146.3	90	124	true	svg[xy]	11.5	-	center-miss,reach-limit	chart
chart	indicator:dot	-	-	g	-	false	true	0	0	-	-	-	-	-	-	not-rendered	chart
chart	indicator:dot	-	-	g	-	false	true	0	0	-	-	-	-	-	-	not-rendered	chart
chart	indicator:dot	-	-	g	-	false	true	0	0	-	-	-	-	-	-	not-rendered	chart
chart	indicator:dot	-	-	g	-	false	true	0	0	-	-	-	-	-	-	not-rendered	chart
chart	indicator:dot	-	-	g	-	false	true	0	0	-	-	-	-	-	-	not-rendered	chart
chart	indicator:dot	-	-	g	-	false	true	0	0	-	-	-	-	-	-	not-rendered	chart
chart	indicator:dot	-	-	g	-	false	true	722.6	14	19	15	false	svg[xy]	46.7	-	center-miss	chart
chart	indicator:line	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
chart	indicator:line	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
chart	indicator:line	-	-	button	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
chart	indicator:line	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
chart	indicator:line	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
chart	indicator:line	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
chart	indicator:line	-	-	a	-	false	true	0	0	-	-	-	-	-	-	not-rendered	-
chart	indicator:line	-	-	div	-	false	true	0	0	-	-	-	-	-	-	not-rendered	chart
chart	indicator:line	-	-	svg	application	false	true	950	224	950	188	true	-	-	-	-	chart
